	"Activity"	"Structure Name"	"set"	"Min_dist"	"Avg_dist"	"Order"	"S_sCH3"	"S_ssCH2"	"S_aaCH"	"S_sssCH"	"S_aasC"	"S_aaaC"	"S_sNH2"	"S_ssNH"	"S_aaN"	"S_sssN"	"S_ssO"	"S_sCl"	"N_ssCH2"	"N_sssCH"	"N_aasC"	"N_aaaC"	"Apol"	"IC"	"BIC"	"CIC"	"MW"	"Rotlbonds"	"Hbond acceptor"	"Hbond donor"	"AlogP98"	"Fh2o"	"Foct"	"MolRef"	"JX"	"Kappa-3"	"PHI"	"SC-3_P"	"SC-3_C"	"CHI-0"	"CHI-3_C"	"CHI-V-1"	"CHI-V-3_P"	"CHI-V-3_C"	"RadOfGyration"	"Jurs-PPSA-1"	"Jurs-PNSA-1"	"Jurs-PPSA-2"	"Jurs-PNSA-2"	"Jurs-DPSA-2"	"Jurs-PPSA-3"	"Jurs-FPSA-1"	"Jurs-FPSA-3"	"Jurs-FNSA-3"	"Jurs-WNSA-1"	"Jurs-WPSA-3"	"Jurs-RPCG"	"Jurs-RNCG"	"Jurs-RPCS"	"Jurs-RNCS"	"Jurs-TPSA"	"Jurs-TASA"	"Jurs-RPSA"	"Shadow-XY"	"Shadow-XZ"	"Shadow-YZ"	"Shadow-XYfrac"	"Shadow-XZfrac"	"Shadow-YZfrac"	"Shadow-nu"	"Shadow-Xlength"	"Shadow-Ylength"	"Shadow-Zlength"	"Density"	"PMI-mag"	"PMI-X"
"32-10"	6.455931956	"32-10"	2	0.121212	0.612335	319	4.794156074523926	2.949792861938477	1.948206782341003	0	6.18380069732666	0	11.72363471984863	0	8.380582809448242	2.267552852630615	16.37640762329102	0	4	0	9	0	12958.59999656677	3.526235103607178	0.6931225061416626	1.174204587936401	424.2965	5	6	4	2.191300630569458	-43.63230514526367	-42.18000030517578	105.2820739746094	1.808762192726135	4.379504203796387	5.733617305755615	55	10	18.84457015991211	1.829199910163879	8.877567291259766	5.296744346618652	0.9563887119293213	4.181325194948269	451.5429219839998	150.6634202304	1164.988244724979	-388.7141281490391	1553.702372874018	35.08275150633578	0.7498142917651964	0.05825702761171764	-0.05042104757590659	90.7304672024602	21.1270554594472	0.08592299567429289	0.1485472751369799	0.9131168343093438	1.364579640668445	85.98868333439999	516.2176588799998	0.1427894017492528	96.38053457890825	75.22798014687589	47.90922547695788	0.656517094017094	0.6390013495276653	0.6655701754385965	2.039473164225678	15.49522227765479	9.474263991796658	7.597659311951683	1.310450308538648	1405.802338082204	292.1514302665344
"32-11"	5.022276395	"32-11"	2	0.173469	0.58651	320	4.845923900604248	4.18489408493042	3.967097759246826	0	5.712399482727051	0	11.69522857666016	0	8.379664421081543	2.334750413894653	16.21337509155273	0	5	0	8	0	13494.07999038696	3.536413908004761	0.6951233148574829	1.164025783538818	359.4272	6	6	4	1.764102935791016	-41.09545516967773	-40.69999313354492	102.4138717651367	1.64156699180603	4.899408340454102	5.674171447753906	52	9	18.68143463134766	1.704791069030762	8.472938537597656	4.629821300506592	0.7345772385597229	4.741129583366581	511.0023515519999	122.21128860864	1332.506386064498	-318.6821329515543	1651.188519016053	38.29603419762623	0.8069983322253825	0.06047885226842383	-0.05419809023363333	77.3858549285995	24.24957121799525	0.08501303361947408	0.1469740972837507	0.8829136525495876	1.89660862089531	103.47403222464	529.739607936	0.1634109337859331	106.4223145490016	78.67792791334311	47.54951844771201	0.5448872785829307	0.6551383399209486	0.6790123456790124	2.789058213674769	18.30158648245177	10.67179055156326	6.561923445240039	1.115602897568155	1733.777487958674	173.0105462972734
"34-3"	4.200659451	"34-3"	2	0.125	0.457124	321	1.641721248626709	0.6009990572929382	9.549777984619141	0	3.334222793579102	1.441428184509277	11.49034118652344	3.314421653747559	8.114057540893555	0	5.126463890075684	0	1	0	5	2	11354.88006401062	3.553762912750244	0.7173237800598145	0.8385545015335083	284.32	4	3	6	0.5139002799987793	-44.78643035888672	-41.95000457763672	84.19259643554688	1.747359037399292	3.673469305038452	3.326586723327637	42	7	14.81962585449219	1.377070188522339	6.439974784851074	3.231513261795044	0.494123250246048	4.496485282049847	373.0619840639999	137.5190663616	876.4438376179344	-323.0769689675946	1199.520806585529	37.00842458036841	0.7306616329631318	0.07248295750404304	-0.05907294784030277	70.2146293564535	18.8958002968411	0.09511800420914826	0.1630071306450431	0.9419131256357081	2.174810118765289	71.77254120959999	438.8085092159999	0.1405703191486901	93.68510689110863	52.32105232517139	26.08912933344645	0.6234143763213531	0.7308970099667774	0.711038961038961	4.095694511022062	17.12276595813436	8.776468994643626	4.18067458694849	1.154219259452982	1163.950237078114	83.81908782220501
"35-3"	5.522878745	"35-3"	2	0.08	0.501054	322	1.9511399269104	0.606586754322052	7.337076663970947	0	3.469330787658691	1.406156301498413	11.54977798461914	0	8.144670486450195	2.028392314910889	0	12.00022888183594	1	0	6	2	14041.48007965088	3.697845458984375	0.7395690679550171	0.7615861892700195	337.2108	3	2	5	2.490499973297119	-37.44364547729492	-36.97999954223633	91.57379150390625	1.860255241394043	3.591682434082031	3.718506574630737	46	9	15.85300636291504	1.842595338821411	7.261656284332275	4.149034023284912	0.9027249217033386	3.890081279798307	313.2544652159999	216.333906096	663.4585845687178	-458.1852840937769	1121.643868662495	32.78470979769	0.591505558250731	0.06190602281630412	-0.05765798168789387	114.5679209889438	17.36240106569521	0.1055089443543001	0.1808144533659449	1.095776535319016	2.372844619660067	46.03669224	483.5516790719998	0.08692919772001206	74.58702871545023	71.53597550393778	47.14553448497134	0.5197510822510822	0.5454545454545454	0.5790719696969697	1.762624830898991	15.20417680542669	9.438543748619985	8.625872357461404	1.261310534474055	1138.03157440141	182.0016324629604
"35-7"	5.522878745	"35-7"	2	0.164384	0.5604209999999999	323	0	0.7832199931144714	16.65382385253906	0	2.926106214523315	4.037788391113281	11.63521766662598	0	8.23867130279541	0	0	0	1	0	4	4	14145.62014007568	3.534219026565552	0.6809900999069214	0.9893429279327393	321.399	3	3	5	2.449700117111206	-37.71545791625977	-37.46999740600586	96.89228057861328	1.641812801361084	3.38331413269043	3.23726487159729	51	8	15.81118965148926	1.438237905502319	8.202446937561035	4.913678169250488	0.6750273108482361	4.499538894332354	356.1350432639999	182.646215136	722.9862496868562	-370.7882836354665	1093.774533322323	36.28995166107943	0.6610011720184957	0.06735563105674545	-0.04877008619003794	98.40635763297119	19.55234582323154	0.1100754497680118	0.188640528246817	1.169788662959943	2.269251340183781	45.184627488	493.5966309119998	0.08386451232951798	80.79084327362249	82.68613367034969	43.37860534169292	0.6517885406774295	0.6688825577714467	0.7422748191978962	2.121019021814614	16.19249190880349	7.65493895591622	7.634298298253913	1.181330250784342	1179.496955179152	133.929349483567
"33-1"	5.886056648	"33-1"	2	0.027273	0.629145	324	0	-0.5358872413635254	7.674543380737305	-1.445103764533997	-1.237734079360962	0.8171789646148682	11.41661834716797	5.35850715637207	7.87666130065918	0	0	0	3	1	7	2	15877.24015617371	4.103726863861084	0.7516765594482422	0.8504694700241089	426.3878	9	8	6	-1.990097999572754	-47.72927093505859	-39.36999893188477	103.6712036132812	1.564526319503784	7.239150524139404	6.190878391265869	57	11	22.54324340820312	2.483563184738159	9.088527679443359	4.412063598632812	0.7592883110046387	5.587460387553587	345.826825344	340.44111260544	1142.137141799576	-1805.232374176071	2947.369515975648	36.14916276184583	0.5039239139997219	0.05267499873279682	-0.2193575355673635	233.6338203409483	24.80801138717061	0.07611039995214035	0.1206467716304158	0.2389745317674498	6.023906250415107	285.1123843814399	401.155553568	0.4154534528209962	115.5936736740148	87.01859508764257	48.20292735145065	0.5882828282828283	0.5708365708365708	0.6276923076923077	2.558711301398799	19.74971273444864	9.949175951871508	7.718617072450435	1.22328036640779	3089.859447545063	305.4089911233599
"35-10"	7.22184875	"35-10"	2	0.029703	0.591979	325	1.841592311859131	-0.3908830881118774	8.201471328735352	-1.43857729434967	-0.7973177433013916	1.206947445869446	11.58382701873779	2.256231784820557	8.096365928649902	1.906674742698669	0	0	3	1	7	2	16478.98015403748	4.262198448181152	0.7760947942733765	0.7378015518188477	439.4298	9	7	6	-1.368796586990356	-45.64291763305664	-36.97000122070312	110.1513977050781	1.625668168067932	7.25	6.423824787139893	60	12	23.41348648071289	2.681807994842529	9.570871353149414	4.863292217254639	0.918862521648407	5.177109839978669	403.9667829119999	307.81828078848	1296.852066343097	-1603.823679807677	2900.675746150773	39.06988409401246	0.5675404044190364	0.05489000273606911	-0.1964816729167762	219.1004545992004	27.80935993862702	0.07829946567855767	0.1227847991719014	0.321493341574059	6.130658194927707	255.77032544448	456.0147382559999	0.359336460524702	97.62214625802815	91.72080647283052	63.2742844986455	0.5619909502262443	0.6091503267973856	0.6871794871794872	1.886522431526933	16.85398792095397	10.30662206327411	8.933892138940811	1.192019355680211	2534.153896068718	432.4419330099434
"38-8"	4.219682688	"38-8"	2	0.2	0.60576	326	0	0.3083516359329224	15.63163566589355	0	1.933659315109253	3.297688245773315	11.45733261108398	0	7.976944446563721	0	5.84947395324707	0	1	0	4	4	12716.94012451172	3.534219026565552	0.6809900999069214	0.9893429279327393	306.3232	3	4	4	1.901600122451782	-39.34181213378906	-39.55999755859375	88.20358276367188	1.57164192199707	3.519999980926514	3.094785928726196	50	8	15.81118965148926	1.506279230117798	7.112017154693604	3.670300483703613	0.5671983957290649	4.671896845215811	335.8041160319999	190.2017103571199	766.3625071662265	-434.0728848815486	1200.435392047775	35.29016719323385	0.6384037955191477	0.06709082945999058	-0.06758664046463281	100.0472078370209	18.56283355788717	0.1019866669705331	0.1952109179886599	0.9606656646581162	5.061695928542542	82.49804906112	443.507777328	0.1568386601864196	98.75512821589088	53.07752896860359	23.90529965043338	0.6605696367912203	0.7191011235955056	0.6755260243632336	4.224632566803052	17.65854171530354	8.466154976664843	4.179900011675207	1.182101134015647	1334.58548125813	84.92884740814895
"41-4F"	4.899629455	"41-4F"	2	0.0625	0.539252	327	2.167940616607666	1.474810600280762	16.56476402282715	0	2.352330923080444	6.074310302734375	11.63512992858887	3.453529357910156	8.119595527648926	0	0	0	2	0	4	6	15465.62013244629	4.021640300750732	0.7344477772712708	0.7857146263122559	372.4286	4	3	5	2.58840012550354	-44.90090179443359	-45.15999984741211	112.6930847167969	1.475084781646729	3.654844284057617	3.614887237548828	68	11	19.2503490447998	1.853359937667847	9.193318367004395	5.126588344573975	0.768317699432373	5.338835012394516	445.3620124799999	182.96411489664	1180.150244292244	-484.830626831819	1664.980871124063	38.63238741425277	0.7088070877132805	0.06148461082710192	-0.0547200892531775	114.9611337619004	24.27373837531148	0.08782705039294407	0.1681314052496744	0.8060763087668421	4.215424183837159	79.21610499264	549.1100223839998	0.1260748225183308	119.2805735876989	64.7983443877112	33.29263406019927	0.6011091305208952	0.6577311577311578	0.6546003016591252	3.901615231627508	19.60559224995814	10.12130303676266	5.024993774637259	1.142296540363329	2185.989897095364	153.2674488535871
"40-3"	6.431798276	"40-3"	2	0.194805	0.619668	328	5.260558605194092	0	5.668705940246582	0	5.030258178710938	1.598560810089111	11.67972564697266	0	8.31575870513916	0	10.77237892150879	0	0	0	7	2	13127.70005989075	3.697845935821533	0.7395691871643066	0.7615857124328613	316.377	3	5	4	3.109699726104736	-38.82188415527344	-35.73999786376953	91.11199951171875	2.213313102722168	3.165347814559937	3.69334888458252	49	9	15.85300540924072	1.637561559677124	7.409301280975342	4.705686569213867	0.7989442348480225	4.293839761058531	363.7057966079999	155.73232145856	748.2326975020968	-320.3798667588632	1068.61256426096	31.70660758903613	0.7001908099501379	0.06104020187631533	-0.05683414961796111	80.89330398057095	16.46962057632383	0.108182821479356	0.1861663199172072	1.175804398919241	1.791590279757747	83.28765377856	436.1504642879999	0.1603418210595929	91.56443579779628	60.07398410590308	37.2398471811054	0.5997435897435898	0.7005494505494505	0.6850000000000001	2.808302524041272	15.51835792234747	9.838195411992647	5.525885402123936	1.198443106004273	952.8612931428378	152.4661461668797
"40-5"	5.229147988	"40-5"	2	0.119048	0.601822	329	5.384451389312744	1.687086462974548	5.829204082489014	0	5.779350757598877	1.742513418197632	11.6939582824707	0	8.353419303894043	0	10.75164222717285	0	2	0	7	2	14154.22004890442	3.688721656799316	0.7250611782073975	0.8962408304214478	344.4306	5	5	4	3.600699424743652	-38.35458374023438	-36.49999618530273	99.00290679931641	1.839915990829468	4.065599918365479	4.6575026512146	50	9	17.26721954345703	1.698729515075684	8.36640739440918	5.288674354553223	0.8922507762908936	4.812122906789689	409.0051553279999	174.17486811648	871.4105667152176	-371.0902451361899	1242.500811851407	33.2601113192723	0.7013360178427614	0.05703232275143034	-0.05222214595919517	101.5753036716081	19.39663249893923	0.1044600781078656	0.1797602765927132	1.110113248322169	1.729941078350238	82.38554710848	500.7944763359999	0.1412694944896775	105.2385307179898	59.12476860617027	35.9894691661178	0.5845716783216783	0.6804545454545454	0.7053846153846154	3.528479088061656	17.50970951465207	10.28153751003322	4.962395717150446	1.15714905066761	1500.341627061623	159.7915180035191
"40-TABLE2-2"	5.337242168	"40-TABLE2-2"	2	0.101449	0.6470630000000001	330	1.978759050369263	0	5.513816356658936	0	4.63032341003418	1.610041379928589	11.5642728805542	0	8.234798431396484	0	0	12.01649475097656	0	0	7	2	14394.8201007843	3.341446399688721	0.6809702515602112	0.9804816842079163	325.2148	1	3	4	4.471299648284912	-31.81003570556641	-30.15999984741211	87.79521179199219	2.201839208602905	2.720000028610229	3.200716733932495	45	9	14.43879318237305	1.768759250640869	7.3184494972229	4.991024971008301	1.010468721389771	3.891809614217942	232.812414912	262.908126096	368.6018550153814	-416.2510920568811	784.8529470722625	24.82127387074084	0.4696444783962318	0.05007110219856772	-0.0619217684029789	130.3289585037086	12.30441531171138	0.1405702389885652	0.2419001827696099	1.459910061564162	2.486674619132415	53.69182896000001	442.0287120479999	0.1083106801481796	85.13652076787645	60.96494281313108	33.14359782132695	0.6652439024390244	0.6483333333333333	0.6886178861788618	2.65897126519446	15.81239781353152	8.093516634109886	5.946810339966237	1.328912000907198	1151.862682489143	111.441900206814
"40-TABLE-2-6"	5.408935393	"40-TABLE-2-6"	2	0.434783	0.660954	331	0	4.757741451263428	0	0	3.594533920288086	1.996111035346985	11.48813056945801	0	8.279870986938477	0	0	0	4	0	4	2	9072.360015869141	3.373557567596436	0.7564994692802429	0.5333330035209656	220.2916	0	3	4	2.229700088500977	-29.44099044799805	-25.64999961853027	64.17929077148438	2.283552885055542	1.645714282989502	1.820128202438354	35	6	10.41384792327881	1.104904651641846	5.903628826141357	4.045641422271729	0.6266100406646729	3.304388174253542	277.2487132799999	118.745002992	387.8924751870584	-166.1334811366155	554.0259563236739	23.57102848464768	0.7001341230615981	0.05952374372642123	-0.05049762410945085	47.02227502353183	9.333979165988803	0.1590752445686444	0.2737447406248366	1.536833624293491	3.233139555904553	53.40468672	342.5890295519999	0.1348624599975153	65.60541700870327	39.91331155214509	28.88806149754176	0.6220007382798081	0.6025867136978248	0.6373815676141258	2.327179594486891	12.41549545474751	8.495417855127364	5.334996699077255	1.187903429528458	364.6898143269195	74.36804244553608
"36-6C"	4.552841969	"36-6C"	2	0.061856	0.546768	332	6.719047069549561	0.5661695003509521	3.781076431274414	0	5.072603225708008	1.556049585342407	11.80111980438232	0	8.364023208618164	2.048145294189453	16.25981521606445	0	1	0	8	2	14910.08002853394	3.902311563491821	0.7490827441215515	0.852575957775116	454.3407	6	6	4	3.388500928878784	-45.90188598632812	-42.81999969482422	114.0166625976562	1.91809618473053	4.45184326171875	5.820071697235107	58	11	19.71481513977051	2.045725345611572	9.510921478271484	6.01056957244873	1.412972927093506	4.278592177037948	414.0374958719998	187.58451125568	1106.93439109259	-501.5095195345264	1608.443910627117	34.25058339886615	0.6882020454150877	0.05693040313200725	-0.06017467725492149	112.8549701677071	20.60590472971985	0.08324595466762581	0.1432530176829283	0.8042431904884625	1.691930215412322	98.65134447168001	502.9706626559997	0.1639756247326631	87.56370637725028	87.0238739309134	53.00940429319436	0.575	0.6844512195121951	0.6854156296665007	1.969052841709873	15.82255598009642	9.624532656708979	8.035617757396768	1.369685648086594	1369.318231702903	279.629815696901
"36-6E"	5	"36-6E"	2	0.242424	0.569367	333	0	0.4936367273330688	11.28494930267334	0	5.012095928192139	1.525394082069397	11.72328662872314	3.332195281982422	8.300277709960938	0	0	12.89870262145996	1	0	8	2	17780.72012710571	3.676390647888184	0.6884819865226746	1.078496813774109	484.1999	4	3	5	3.901100158691406	-43.06549453735352	-41.01999664306641	117.5655822753906	1.578443884849548	4.159999847412109	4.896108627319336	60	11	19.1290283203125	2.127246618270874	10.16420650482178	6.45008373260498	1.552538871765137	4.77026374572925	297.4972049279999	328.5987936	668.0615421922661	-737.9034450170819	1405.964987209348	30.57300144845685	0.4751622844219399	0.0488311720891626	-0.05084285522482478	205.7343897940881	19.14163386986958	0.09910869634355311	0.1705502699253019	0.9814312519149555	1.715912547426005	52.115185584	573.9808129439999	0.08323833039426357	101.3196081161794	81.8149712064901	51.53450818215712	0.5165470494417863	0.5428719008264463	0.529505582137161	2.015375725549235	17.42792655598671	11.25480293373323	8.647482618278143	1.459435107835717	2171.837117218526	392.4059178587848
"37-1C"	4.638272164	"37-1C"	2	0.392405	0.591397	334	0	0	7.134961605072021	0	3.158633708953857	1.30431604385376	11.45328140258789	0	8.060210227966309	0	0	11.9289493560791	0	0	6	2	12581.6800994873	3.366091012954712	0.6928991675376892	0.881836473941803	294.1426	1	2	5	2.263199806213379	-35.84728240966797	-35.21999740600586	77.66880035400391	2.199569940567017	2.612244844436646	2.727203369140625	42	8	13.56854915618896	1.576309204101562	6.171054363250732	3.546496391296387	0.7235154509544373	3.525037557839764	254.394704256	211.588267968	456.5200280904743	-379.7024070039602	836.2224350944346	30.34197770308819	0.545931331013768	0.06511391941700111	-0.06322112861641153	98.59652999545678	14.13884495323937	0.1245244924994173	0.2133966240960416	1.263188996013365	2.427033637661872	42.95182953600001	423.0311426879999	0.09217467610673312	76.64192228025401	56.24619651177928	34.02231621180165	0.6431878306878307	0.646505376344086	0.67357910906298	2.359137763113027	14.32640290463806	8.317473182905877	6.072728404692016	1.323567043326368	868.4223665025855	105.7287961094616
